0.306069;14;2;42.400000;-15.800000;-14.500000;7
0.306329;15;0;22.800000;0.400000;2.500000;5
0.306589;16;2;24.600000;-16.600000;-14.500000;7
0.306854;18;2;1.000000;9.200000;-23.250000;5
0.307112;20;2;54.200000;-17.600000;-14.750000;7
0.307372;21;2;76.200000;-19.000000;-14.750000;7
0.307630;22;2;11.800000;-17.000000;-12.000000;6
0.307893;23;2;9.000000;3.200000;-2.250000;7
0.308147;24;2;92.200000;-19.200000;-14.750000;6
0.308403;27;2;33.000000;-13.400000;-14.500000;7
0.308661;28;2;33.400000;3.200000;-1.750000;5
0.308918;29;2;80.600000;-7.200000;-14.750000;5
0.309176;31;2;61.000000;-17.400000;-14.750000;7
0.309434;32;2;40.800000;-18.400000;-14.500000;5
0.309688;33;2;54.800000;-7.800000;-14.750000;6
0.309945;38;2;83.400000;-13.200000;-14.500000;5
0.310197;45;2;48.600000;-16.600000;-14.750000;7
0.310455;46;2;69.000000;-18.200000;-14.750000;7
0.384813;0;2;21.600000;-10.600000;-14.500000;5
0.385073;5;2;21.000000;-14.200000;-14.250000;6
0.385336;7;2;1.000000;-6.000000;-16.250000;6
0.385594;9;4;10.400000;-14.600000;-0.500000;6
0.385848;11;2;30.200000;-16.600000;-14.500000;5
0.386104;12;2;82.400000;-18.800000;-14.750000;6
0.386359;14;2;41.200000;-15.600000;-14.500000;7
0.386617;16;2;23.600000;-16.800000;-14.500000;7
0.386885;18;2;-0.800000;9.200000;-23.250000;5
0.387143;20;2;53.000000;-17.400000;-14.750000;7
0.387406;21;2;75.000000;-19.000000;-14.750000;7
0.387666;22;2;10.800000;-17.000000;-11.750000;5
0.387930;23;2;8.800000;3.200000;-2.250000;7
0.388184;24;2;91.000000;-19.400000;-14.750000;6
0.388437;27;2;31.800000;-13.400000;-14.500000;6
0.388693;28;2;33.200000;3.200000;-1.750000;7
0.388947;29;2;79.600000;-7.200000;-14.750000;5
0.389205;32;2;39.800000;-18.400000;-14.500000;5
0.389466;33;2;53.600000;-7.800000;-14.750000;6
0.389728;38;2;82.200000;-13.000000;-14.500000;5
0.389988;45;2;47.200000;-16.600000;-14.750000;7
0.390242;46;2;67.800000;-18.000000;-14.750000;7
0.459834;0;2;20.800000;-10.600000;-14.500000;5
0.460091;5;2;20.400000;-14.200000;-14.250000;6
0.460359;7;2;-0.200000;-6.000000;-16.500000;6
0.460617;9;4;10.400000;-13.800000;-0.500000;6
0.460867;11;2;28.800000;-17.000000;-14.750000;6
0.461120;12;2;81.200000;-18.800000;-14.750000;7
0.461374;14;2;40.200000;-15.600000;-14.500000;7
0.461634;16;2;22.400000;-16.800000;-14.500000;7
0.461890;20;2;52.000000;-17.600000;-14.750000;7
0.462143;21;2;73.600000;-18.800000;-14.750000;7
0.462403;22;2;10.000000;-17.200000;-11.500000;5
0.462663;23;2;8.600000;3.200000;-2.500000;7
0.462917;24;2;90.000000;-19.600000;-14.750000;6
0.463170;27;2;30.800000;-13.400000;-14.500000;7
0.463428;28;2;33.200000;3.200000;-1.750000;7
0.463680;29;2;77.800000;-7.000000;-14.750000;6
0.463934;32;2;38.600000;-18.400000;-14.500000;5
0.464187;33;2;52.400000;-7.800000;-14.750000;6
0.464441;45;2;46.000000;-16.400000;-14.750000;7
0.464699;46;2;66.400000;-18.000000;-14.750000;7
0.534854;4;2;32.400000;-13.400000;-14.500000;5
0.535110;5;2;19.200000;-14.400000;-14.250000;6
0.535371;6;2;29.400000;-6.400000;-14.750000;6
0.535629;7;2;-1.600000;-6.000000;-16.750000;6
0.535889;9;4;10.400000;-13.000000;-0.500000;6
0.536143;11;2;27.400000;-17.000000;-14.750000;7
0.536399;12;2;80.200000;-19.000000;-14.750000;7
0.536662;13;0;47.800000;3.000000;2.000000;6
0.536926;14;2;39.000000;-15.600000;-14.500000;7
0.537186;16;2;21.400000;-16.800000;-14.500000;6
0.537444;20;2;50.800000;-17.200000;-14.750000;7
0.537701;21;2;72.400000;-18.800000;-14.750000;7
0.537959;22;2;9.200000;-17.200000;-11.250000;5
0.538215;23;2;8.400000;3.000000;-2.500000;7
0.538469;24;2;88.800000;-19.800000;-14.750000;5
0.538726;27;2;29.600000;-13.400000;-14.500000;7
0.538982;28;2;33.000000;3.200000;-1.750000;7
0.539234;29;2;76.800000;-7.000000;-14.750000;6
0.539488;33;2;51.200000;-7.800000;-14.750000;7
0.539747;45;2;44.800000;-16.200000;-14.500000;7
0.540003;46;2;65.000000;-18.000000;-14.750000;7
0.609880;3;2;228.800000;32.400000;-15.000000;5
0.610140;5;2;18.000000;-14.400000;-14.250000;6
0.610394;6;2;28.200000;-6.400000;-14.750000;7
0.610877;7;2;-2.800000;-6.000000;-17.000000;6
0.611359;9;4;8.800000;-12.800000;-0.250000;6
0.611827;11;2;26.000000;-17.000000;-15.000000;7
0.612303;12;2;79.000000;-19.200000;-14.750000;7
0.612772;13;0;48.000000;2.800000;2.000000;7
0.613168;14;2;37.800000;-15.600000;-14.500000;7
0.613642;15;0;23.600000;0.400000;2.250000;5
0.614038;16;2;20.200000;-16.800000;-14.500000;7
0.614517;18;2;79.600000;1.200000;-14.750000;5
0.614993;20;2;49.600000;-16.800000;-14.750000;7
0.615465;21;2;71.200000;-18.800000;-14.750000;7
0.615863;22;2;8.200000;-17.400000;-11.250000;5
0.616336;23;2;8.200000;3.000000;-2.500000;7
0.616736;24;2;87.600000;-20.000000;-14.750000;5
0.617200;27;2;28.600000;-13.400000;-14.500000;6
0.617669;28;2;32.800000;3.000000;-1.750000;7
0.618101;29;2;75.600000;-7.000000;-15.000000;6
0.618567;33;2;50.200000;-7.800000;-14.750000;6
0.619033;45;2;43.600000;-16.200000;-14.750000;7
0.619504;46;2;63.800000;-17.800000;-14.750000;7
0.689902;3;2;227.800000;32.400000;-15.000000;5
0.690158;5;2;17.000000;-14.400000;-14.250000;6
0.690412;6;2;27.000000;-6.400000;-14.750000;7
0.690672;7;2;-4.000000;-6.000000;-17.250000;6
0.690935;9;4;9.600000;-12.200000;-0.250000;6
0.691193;10;2;51.000000;-15.800000;-14.750000;6
0.691445;11;2;24.800000;-17.400000;-15.000000;7
0.691701;12;2;77.600000;-19.200000;-14.750000;7
0.691960;13;0;48.000000;2.600000;2.000000;7
0.692220;14;2;36.600000;-15.800000;-14.500000;7
0.692482;15;0;23.800000;0.200000;2.250000;7
0.692738;16;2;19.200000;-16.800000;-14.500000;6
0.692995;18;2;77.400000;1.000000;-14.750000;6
0.693253;20;2;48.600000;-17.000000;-14.750000;7
0.693509;21;2;70.000000;-18.600000;-14.750000;7
0.693765;22;2;7.400000;-17.400000;-11.000000;5
0.694022;23;2;8.000000;3.000000;-2.500000;7
0.694274;24;2;86.600000;-20.200000;-15.000000;5
0.694528;25;2;108.400000;-19.600000;-14.750000;5
0.694786;27;2;27.400000;-13.400000;-14.500000;7
0.695047;28;2;32.600000;3.000000;-1.750000;7
0.695305;33;2;49.000000;-7.800000;-14.750000;6
0.695559;45;2;42.400000;-16.000000;-14.750000;7
0.695815;46;2;62.400000;-17.800000;-14.750000;7
0.759933;1;2;34.800000;-13.200000;-14.500000;5
0.760193;5;2;15.800000;-14.400000;-14.250000;6
0.760453;6;2;26.000000;-6.600000;-15.000000;7
0.760713;10;2;49.400000;-16.000000;-14.750000;7
0.760972;11;2;23.600000;-17.400000;-15.000000;6
0.761228;12;2;76.400000;-19.200000;-15.000000;7
0.761490;13;0;48.200000;2.400000;1.750000;7
0.761746;14;2;35.600000;-15.800000;-14.750000;7
0.762015;15;0;24.000000;0.200000;2.250000;7
0.762275;16;2;18.200000;-16.800000;-14.500000;6
0.762533;18;2;75.400000;1.000000;-14.750000;7
0.762797;20;2;47.400000;-17.000000;-14.750000;6
0.763056;21;2;68.800000;-18.200000;-15.000000;7
0.763312;22;2;6.600000;-17.400000;-10.750000;5
0.763576;23;2;7.800000;3.000000;-2.750000;7
0.763836;24;2;85.600000;-19.600000;-15.000000;6
0.764091;25;2;107.200000;-19.600000;-14.750000;5
0.764347;28;2;32.600000;3.000000;-2.000000;6
0.764607;33;2;48.000000;-7.800000;-14.750000;6
0.765084;45;2;41.200000;-16.000000;-14.750000;7
0.765488;46;2;61.200000;-17.800000;-15.000000;7
0.839951;1;2;33.600000;-13.400000;-14.750000;6
0.840209;5;2;14.800000;-14.600000;-14.250000;6
0.840468;6;2;24.800000;-6.600000;-15.000000;6
0.840724;10;2;48.000000;-16.200000;-14.750000;7
0.840982;11;2;22.400000;-17.400000;-15.000000;6
0.841236;12;2;75.000000;-19.000000;-15.000000;7
0.841495;13;0;48.400000;2.400000;1.750000;6
0.841749;14;2;34.400000;-16.000000;-14.750000;7
0.842011;15;0;24.200000;0.200000;2.250000;6
0.842267;18;2;74.800000;0.800000;-14.750000;7
0.842524;20;2;46.200000;-17.000000;-15.000000;7
0.842778;21;2;67.600000;-18.000000;-15.000000;7
0.843034;22;2;5.800000;-17.400000;-10.500000;5
0.843292;23;2;7.600000;3.200000;-2.750000;7
0.843545;24;2;84.400000;-18.800000;-15.000000;6
0.843805;25;2;106.200000;-19.200000;-15.000000;5
0.844063;28;2;32.400000;3.000000;-2.000000;6
0.844321;30;2;54.200000;-15.400000;-15.000000;5
0.844588;31;2;85.800000;2.200000;-14.750000;5
0.844846;33;2;46.600000;-8.000000;-15.000000;7
0.845106;45;2;40.000000;-15.800000;-14.750000;7
0.845360;46;2;60.000000;-17.800000;-15.000000;7
0.914974;1;2;32.400000;-13.600000;-14.750000;7
0.915230;3;2;224.200000;31.400000;-15.000000;5
0.915484;5;2;13.800000;-14.600000;-14.250000;6
0.915739;6;2;23.600000;-6.600000;-14.750000;6
0.915991;10;2;46.600000;-16.200000;-14.750000;7
0.916243;11;2;21.400000;-17.600000;-15.000000;6
0.916497;12;2;73.600000;-18.600000;-15.000000;7
0.916764;13;3;48.400000;1.800000;1.750000;7
0.917024;14;2;33.200000;-16.200000;-14.750000;7
0.917292;15;0;24.200000;0.200000;2.250000;7
0.917556;18;2;73.800000;0.800000;-14.750000;7
0.917815;20;2;45.200000;-16.800000;-15.000000;6
0.918073;21;2;66.400000;-18.000000;-15.000000;7
0.918329;22;2;5.000000;-17.400000;-10.250000;5
0.918587;23;2;7.400000;3.000000;-2.750000;7
0.918848;24;2;83.200000;-18.800000;-15.000000;6
0.919104;25;2;105.200000;-18.800000;-15.000000;6
0.919360;28;2;32.200000;3.000000;-2.000000;7
0.919612;30;2;52.800000;-15.400000;-15.000000;7
0.919867;33;2;45.400000;-8.000000;-15.000000;7
0.920125;45;2;38.800000;-15.600000;-14.750000;7
0.920385;46;2;58.800000;-17.600000;-15.000000;7
0.989993;0;4;12.400000;-18.400000;0.000000;5
0.990251;1;2;31.200000;-13.800000;-14.750000;7
0.990508;3;2;223.200000;31.200000;-15.000000;5
0.990766;5;2;12.600000;-14.600000;-14.250000;5
0.991024;6;2;22.600000;-6.400000;-14.750000;6
0.991282;10;2;45.400000;-16.200000;-14.750000;7
0.991535;11;2;20.200000;-17.600000;-15.000000;6
0.991787;12;2;72.000000;-18.000000;-15.000000;7
0.992043;13;3;48.600000;1.600000;1.750000;6
0.992299;14;2;32.000000;-16.400000;-14.750000;7
0.992564;15;0;24.400000;0.200000;2.250000;6
0.992818;18;2;72.200000;0.400000;-15.000000;7
0.993076;20;2;44.000000;-16.600000;-15.000000;7
0.993330;21;2;65.200000;-18.000000;-15.000000;7
0.993589;23;2;7.200000;3.000000;-2.750000;7
0.993843;24;2;82.000000;-18.600000;-15.000000;7
0.994097;25;2;104.000000;-18.600000;-15.000000;6
0.994355;28;2;32.000000;3.000000;-2.000000;6
0.994612;30;2;50.600000;-15.800000;-15.000000;7
0.994866;33;2;44.200000;-8.000000;-15.000000;7
0.995124;45;2;37.600000;-15.600000;-14.750000;7
0.995380;46;2;57.600000;-17.600000;-15.000000;7
1.065022;0;4;11.800000;-18.000000;-0.250000;6
1.065278;1;2;30.000000;-13.800000;-14.750000;7
1.065530;3;2;222.000000;31.200000;-15.250000;6
1.065787;5;2;11.600000;-14.600000;-14.250000;5
1.066043;6;2;21.400000;-6.400000;-14.750000;6
1.066299;11;2;18.800000;-18.000000;-15.750000;6
1.066555;12;2;70.600000;-18.000000;-15.000000;7
1.066820;13;0;48.800000;1.800000;1.750000;6
1.067084;14;2;30.600000;-16.800000;-14.750000;7
1.067354;15;0;24.600000;0.200000;2.250000;7
1.067618;18;2;71.600000;0.200000;-15.000000;7
1.067873;20;2;43.000000;-16.200000;-14.750000;7
1.068127;21;2;64.000000;-17.800000;-15.000000;7
1.068383;23;2;7.000000;3.000000;-3.000000;7
1.068641;24;2;81.400000;-18.200000;-15.000000;7
1.068894;25;2;102.800000;-18.400000;-15.000000;7
1.069150;28;2;32.000000;3.000000;-2.250000;7
1.069400;30;2;48.400000;-16.000000;-15.000000;7
1.069658;33;2;43.000000;-7.800000;-15.000000;7
1.069921;45;2;36.400000;-15.800000;-14.750000;7
1.070177;46;2;56.200000;-17.600000;-15.000000;7
1.140050;0;4;12.800000;-17.600000;-0.500000;7
1.140314;1;2;29.000000;-14.000000;-14.750000;7
1.140572;3;2;220.800000;31.000000;-15.250000;5
1.140831;5;2;10.400000;-14.600000;-14.250000;5
1.141089;6;2;20.200000;-6.400000;-15.000000;6
1.141347;11;2;17.600000;-18.200000;-15.750000;6
1.141607;12;2;69.200000;-17.800000;-15.000000;7
1.141870;13;0;48.800000;1.800000;1.750000;6
1.142136;15;0;24.800000;0.200000;2.250000;7
1.142396;18;2;70.400000;0.000000;-15.000000;6
1.142652;20;2;41.800000;-15.800000;-14.750000;7
1.142911;21;2;62.800000;-17.600000;-15.000000;7
1.143177;23;2;6.600000;3.000000;-3.000000;7
1.143435;24;2;80.200000;-18.600000;-15.000000;7
1.143693;25;2;101.400000;-18.400000;-15.000000;7
1.143950;28;2;31.800000;3.000000;-2.250000;6
1.144204;30;2;46.600000;-16.000000;-15.000000;7
1.144460;32;2;28.600000;-18.800000;-14.750000;6
1.144712;33;2;41.800000;-7.800000;-15.000000;7
1.144975;45;2;35.200000;-15.800000;-14.750000;7
1.145231;46;2;55.200000;-17.600000;-15.000000;7
1.220061;0;4;12.800000;-17.400000;-0.750000;7
1.220323;1;2;27.800000;-14.000000;-14.750000;7
1.220577;3;2;219.600000;30.800000;-15.250000;5
1.220833;5;2;9.200000;-14.400000;-15.000000;5
1.221094;6;2;19.200000;-6.200000;-15.000000;7
1.221348;10;2;30.800000;-13.800000;-14.750000;5
1.221606;11;2;16.400000;-18.400000;-16.000000;6
1.221860;12;2;67.800000;-17.800000;-15.000000;7
1.222121;13;0;49.000000;1.800000;1.750000;6
1.222385;15;0;25.000000;0.200000;2.250000;6
1.222641;18;2;69.400000;-0.400000;-15.000000;7
1.222899;20;2;40.800000;-15.800000;-14.750000;7
1.223156;21;2;61.400000;-17.600000;-15.000000;7
1.223416;23;2;6.400000;3.000000;-3.000000;7
1.223668;24;2;78.800000;-18.400000;-15.000000;7
1.223920;25;2;100.400000;-18.200000;-15.000000;6
1.224179;28;2;31.600000;3.000000;-2.250000;6
1.224433;30;2;45.000000;-16.000000;-14.750000;7
1.224691;32;2;27.600000;-18.800000;-14.750000;6
1.224951;33;2;40.800000;-7.600000;-15.000000;7
1.225210;45;2;34.000000;-15.800000;-14.750000;7
1.225462;46;2;54.000000;-17.400000;-15.000000;7
1.295087;0;4;12.800000;-17.000000;-0.750000;7
1.295347;1;2;26.600000;-14.200000;-14.750000;6
1.295604;3;2;218.400000;30.800000;-15.250000;5
1.295856;5;2;8.000000;-14.400000;-15.000000;5
1.296116;6;2;18.000000;-6.200000;-15.000000;7
1.296374;10;2;29.600000;-13.800000;-14.750000;6
1.296637;11;2;15.200000;-18.600000;-16.250000;6
1.296893;12;2;66.400000;-17.800000;-15.000000;7
1.297157;13;0;49.000000;1.800000;1.500000;6
1.297427;15;0;25.200000;0.000000;2.250000;7
1.297688;18;2;68.200000;-0.600000;-15.000000;6
1.297946;20;2;39.600000;-15.600000;-14.750000;6
1.298204;21;2;60.000000;-17.400000;-15.000000;7
1.298462;23;2;6.200000;3.000000;-3.000000;7
1.298715;24;2;77.400000;-18.800000;-15.250000;7
1.298969;25;2;99.200000;-18.200000;-15.250000;6
1.299225;28;2;31.400000;2.800000;-2.250000;5
1.299481;30;2;43.400000;-16.000000;-15.000000;7
1.299740;32;2;26.400000;-18.800000;-14.750000;6
1.299998;33;2;39.200000;-7.400000;-15.250000;7
1.300256;45;2;32.800000;-15.600000;-15.000000;7
1.300510;46;2;52.800000;-17.600000;-15.250000;7
1.375108;0;4;12.600000;-16.200000;-0.750000;7
1.375364;1;2;25.600000;-14.400000;-14.750000;6
1.375620;3;2;217.400000;30.600000;-15.250000;5
1.375873;5;2;7.000000;-14.400000;-15.000000;5
1.376131;6;2;16.800000;-6.000000;-15.000000;7
1.376385;10;2;28.600000;-13.800000;-14.750000;6
1.376649;11;2;14.000000;-18.600000;-16.250000;6
1.376906;12;2;65.000000;-17.600000;-15.000000;7
1.377168;13;0;49.200000;1.600000;1.500000;5
1.377426;14;2;39.000000;12.000000;-15.250000;5
1.377692;15;0;25.400000;0.000000;2.250000;6
1.377951;18;2;67.000000;-0.800000;-15.000000;6
1.378427;20;2;38.400000;-15.800000;-14.750000;7
1.378905;21;2;58.800000;-17.200000;-15.250000;7
1.379379;23;2;6.000000;3.000000;-3.250000;7
1.379858;24;2;76.200000;-19.200000;-15.250000;7
1.380314;25;2;98.000000;-17.600000;-15.000000;7
1.380720;28;2;31.200000;2.800000;-2.500000;5
1.381184;30;2;42.000000;-16.000000;-15.000000;7
1.381579;32;2;25.400000;-18.800000;-14.750000;6
1.382059;33;2;38.200000;-7.400000;-15.250000;7
1.382533;45;2;31.600000;-15.600000;-15.000000;7
1.383005;46;2;51.600000;-17.400000;-15.250000;7
1.450135;0;4;12.800000;-16.200000;-0.750000;7
1.450396;1;2;24.400000;-14.600000;-15.000000;6
1.450650;5;2;5.800000;-14.400000;-15.000000;5
1.450916;6;2;15.800000;-6.000000;-15.000000;7
1.451178;7;0;80.800000;0.200000;1.750000;5
1.451433;10;2;27.400000;-14.000000;-14.750000;5
1.451691;11;2;12.800000;-18.800000;-16.500000;6
1.451949;12;2;63.800000;-17.600000;-15.250000;7
1.452209;13;0;49.400000;2.000000;1.500000;7
1.452470;14;2;38.000000;12.200000;-15.250000;6
1.452732;15;0;25.400000;0.000000;2.250000;6
1.452988;18;2;65.800000;-1.000000;-15.000000;6
1.453242;20;2;37.400000;-15.600000;-15.000000;7
1.453497;21;2;57.600000;-17.200000;-15.250000;7
1.453755;23;2;5.800000;3.000000;-3.250000;7
1.454011;24;2;75.200000;-19.200000;-15.250000;7
1.454261;25;2;97.000000;-17.200000;-15.250000;7
1.454522;28;2;31.000000;2.800000;-2.500000;7
1.454780;29;2;106.800000;25.600000;-15.250000;5
1.455036;30;2;40.800000;-16.000000;-15.000000;7
1.455294;31;2;158.200000;17.000000;-15.250000;5
1.455551;32;2;24.200000;-18.800000;-14.750000;5
1.455811;33;2;36.800000;-7.200000;-15.250000;7
1.456067;35;2;34.800000;-13.400000;-15.000000;5
1.456321;37;2;76.200000;-7.400000;-15.250000;5
1.456576;45;2;30.400000;-15.400000;-15.000000;7
1.456832;46;2;50.200000;-17.200000;-15.250000;7
1.525154;0;4;12.800000;-15.600000;-0.750000;7
1.525412;1;2;23.200000;-14.600000;-15.000000;6
1.525670;5;2;4.600000;-14.400000;-15.000000;5
1.525932;6;2;14.600000;-6.000000;-15.000000;7
1.526195;7;0;80.800000;0.000000;1.500000;5
1.526451;10;2;26.200000;-14.000000;-14.750000;5
1.526709;11;2;11.600000;-19.000000;-16.750000;6
1.526967;12;2;62.600000;-17.400000;-15.250000;7
1.527232;13;0;49.600000;2.000000;1.500000;6
1.527492;14;2;36.600000;11.800000;-15.500000;7
1.527760;15;0;25.600000;0.000000;2.250000;7
1.528014;18;2;64.600000;-1.200000;-15.000000;6
1.528271;20;2;36.200000;-15.600000;-15.000000;7
1.528523;21;2;56.400000;-17.200000;-15.250000;7
1.528785;23;2;5.400000;2.800000;-3.250000;7
1.529043;24;2;73.800000;-19.200000;-15.250000;7
1.529294;25;2;95.800000;-17.000000;-15.250000;6
1.529552;28;2;30.800000;2.800000;-2.500000;6
1.529802;29;2;105.800000;24.800000;-15.250000;5
1.530060;30;2;39.400000;-16.000000;-15.000000;7
1.530321;31;2;157.000000;17.000000;-15.250000;6
1.530577;32;2;23.000000;-18.800000;-15.000000;5
1.530829;33;2;35.600000;-7.000000;-15.250000;7
1.531085;35;2;33.600000;-13.400000;-15.000000;6
1.531338;45;2;29.200000;-15.600000;-15.000000;7
1.531592;46;2;49.000000;-17.200000;-15.250000;7
1.600181;0;4;12.600000;-15.400000;-0.750000;7
1.600445;1;2;22.200000;-14.800000;-15.000000;6
1.600706;5;2;3.600000;-14.400000;-15.000000;5
1.600968;6;2;13.400000;-5.800000;-15.000000;7
1.601224;10;2;25.200000;-14.000000;-14.750000;5
1.601490;11;2;10.400000;-18.800000;-16.750000;6
1.601747;12;2;61.400000;-17.400000;-15.250000;7
1.602007;13;0;49.600000;2.200000;1.500000;7
1.602259;14;2;35.400000;12.200000;-15.500000;7
1.602523;15;0;25.800000;0.000000;2.250000;7
1.602778;18;2;63.400000;-1.400000;-15.250000;6
1.603034;20;2;35.000000;-15.800000;-15.000000;7
1.603290;21;2;55.200000;-17.200000;-15.250000;7
1.603550;23;2;5.200000;2.800000;-3.500000;7
1.603805;24;2;72.600000;-19.000000;-15.250000;7
1.604057;25;2;94.600000;-16.800000;-15.250000;6
1.604315;28;2;30.600000;2.800000;-2.500000;6
1.604569;29;2;104.000000;24.400000;-15.250000;5
1.604828;31;2;155.600000;16.600000;-15.250000;6
1.605092;32;2;21.600000;-19.600000;-15.000000;5
1.605352;33;2;34.400000;-7.000000;-15.250000;7
1.605606;35;2;32.400000;-13.600000;-15.000000;6
1.605861;45;2;28.000000;-15.200000;-15.000000;7
1.606113;46;2;47.800000;-17.200000;-15.250000;7
1.680203;0;4;12.400000;-14.600000;-0.750000;6
1.680462;1;2;21.000000;-15.000000;-15.000000;5
1.680724;6;2;12.200000;-5.800000;-15.000000;7
1.680980;10;2;24.000000;-14.000000;-14.750000;5
1.681238;11;2;9.200000;-18.800000;-17.000000;6
1.681495;12;2;60.000000;-17.400000;-15.250000;7
1.681757;13;0;49.800000;2.200000;1.500000;7
1.682009;14;2;33.400000;11.800000;-15.500000;7
1.682271;15;0;26.000000;0.000000;2.000000;6
1.682528;18;2;62.400000;-1.600000;-15.250000;5
1.682784;20;2;33.800000;-15.800000;-15.000000;7
1.683038;21;2;54.000000;-17.600000;-15.250000;7
1.683294;23;2;5.000000;2.800000;-3.500000;6
1.683549;24;2;71.600000;-18.800000;-15.500000;7
1.683799;25;2;93.400000;-16.600000;-15.250000;6
1.684057;28;2;30.400000;2.800000;-2.750000;5
1.684307;29;2;103.000000;24.000000;-15.250000;6
1.684564;31;2;154.200000;16.600000;-15.250000;7
1.684824;32;2;20.400000;-20.000000;-15.000000;6
1.685082;33;2;33.200000;-6.800000;-15.250000;7
1.685336;35;2;31.400000;-13.600000;-15.000000;5
1.685591;38;2;83.200000;18.800000;-15.250000;5
1.685847;45;2;26.800000;-15.200000;-15.000000;7
